id,rle_mask,z,images,masks,coverage,coverage_class
0bca43f7ff,1 71 102 71 203 72 304 72 405 72 506 72 607 72 708 72 809 72 910 72 1011 72 1112 73 1213 73 1314 73 1415 73 1516 74 1617 74 1718 75 1819 75 1920 76 2021 76 2122 77 2223 77 2324 78 2425 78 2526 78 2627 79 2728 79 2829 79 2930 80 3031 80 3132 80 3233 80 3334 81 3435 81 3536 81 3637 81 3738 81 3839 81 3940 81 4041 81 4142 81 4243 81 4344 81 4445 81 4546 81 4647 81 4748 81 4849 81 4950 80 5051 81 5152 81 5253 81 5354 81 5455 81 5556 81 5657 81 5758 81 5859 81 5960 80 6061 80 6162 81 6263 81 6364 81 6465 81 6566 81 6667 81 6768 82 6869 82 6970 82 7071 82 7172 82 7273 82 7374 81 7475 81 7576 81 7677 81 7778 80 7879 80 7980 80 8081 80 8182 80 8283 79 8384 79 8485 79 8586 79 8687 79 8788 79 8889 79 8990 79 9091 78 9192 78 9293 78 9394 78 9495 78 9596 78 9697 78 9798 78 9899 78 10000 78 10101 77,747,"[[0.52156863 0.52156863 0.52156863 ... 0.48627451 0.49411765 0.50588235]
 [0.5254902  0.52156863 0.52156863 ... 0.49803922 0.50588235 0.51372549]
 [0.52941176 0.5254902  0.5254902  ... 0.50980392 0.51372549 0.52941176]
 ...
 [0.6        0.59607843 0.57647059 ... 0.47058824 0.46666667 0.4627451 ]
 [0.6        0.60784314 0.60392157 ... 0.4627451  0.45882353 0.45882353]
 [0.59215686 0.60784314 0.61176471 ... 0.4627451  0.45882353 0.4627451 ]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.7776688559945103,8
74de17e9c0,908 2 1006 5 1105 7 1204 9 1303 11 1403 12 1503 13 1602 15 1703 15 1803 16 1904 16 2004 17 2106 16 2208 15 2309 15 2411 14 2513 13 2615 12 2718 10 2820 9 2922 8 3024 7 3127 5 3230 3 3333 1,569,"[[0.31764706 0.32941176 0.3254902  ... 0.31764706 0.31764706 0.3372549 ]
 [0.29411765 0.31764706 0.31764706 ... 0.3254902  0.31764706 0.32941176]
 [0.26666667 0.29803922 0.30588235 ... 0.3254902  0.31764706 0.31764706]
 ...
 [0.27843137 0.28627451 0.30196078 ... 0.37647059 0.37647059 0.33333333]
 [0.28235294 0.28627451 0.29803922 ... 0.37647059 0.37254902 0.34509804]
 [0.26666667 0.2627451  0.27058824 ... 0.34901961 0.34117647 0.32941176]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.026075874914224095,1
ceeaafc4fc,,305,"[[0.45490196 0.45882353 0.45882353 ... 0.45882353 0.45882353 0.45882353]
 [0.45098039 0.45490196 0.45490196 ... 0.45882353 0.45882353 0.45882353]
 [0.45098039 0.45098039 0.45490196 ... 0.45882353 0.45882353 0.45882353]
 ...
 [0.49803922 0.5372549  0.54117647 ... 0.3372549  0.34117647 0.36470588]
 [0.47058824 0.58823529 0.62352941 ... 0.36470588 0.38823529 0.36470588]
 [0.32941176 0.4627451  0.56862745 ... 0.47058824 0.49803922 0.44313725]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
c756ff4e1f,1920 2 2021 7 2122 10 2223 14 2324 17 2425 20 2526 24 2627 28 2728 32 2829 36 2930 41 3031 47 3132 51 3233 54 3334 55 3435 57 3536 59 3637 60 3738 61 3839 61 3940 62 4041 63 4142 65 4243 67 4344 68 4445 69 4546 70 4647 70 4748 72 4849 74 4950 77 5051 80 5152 84 5253 87 5354 90 5455 94 5556 97 5657 4545,566,"[[0.50196078 0.45490196 0.5254902  ... 0.62352941 0.62745098 0.62352941]
 [0.43529412 0.41176471 0.50980392 ... 0.62745098 0.62745098 0.63137255]
 [0.38039216 0.42352941 0.51372549 ... 0.63137255 0.63137255 0.63529412]
 ...
 [0.6        0.65490196 0.70980392 ... 0.58431373 0.59607843 0.6       ]
 [0.70980392 0.79607843 0.82352941 ... 0.58431373 0.59215686 0.59607843]
 [0.81176471 0.8745098  0.87058824 ... 0.58431373 0.58823529 0.59607843]]","[[0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.6440545044603471,7
2ce9c36a98,5152 2 5253 5 5354 7 5455 9 5556 11 5657 13 5758 15 5859 17 5960 17 6061 18 6162 19 6263 20 6364 22 6465 24 6566 25 6667 26 6768 26 6869 26 6970 27 7071 27 7172 27 7273 27 7374 28 7475 28 7576 28 7677 28 7778 28 7879 29 7980 32 8081 36 8182 41 8283 46 8384 50 8485 55 8586 61 8687 66 8788 70 8889 74 8990 78 9091 84 9192 89 9293 95 9394 99 9495 707,613,"[[0.6        0.63921569 0.65882353 ... 0.5254902  0.5254902  0.5372549 ]
 [0.64705882 0.65882353 0.65098039 ... 0.52156863 0.51372549 0.52941176]
 [0.63137255 0.62352941 0.59607843 ... 0.50980392 0.50588235 0.51372549]
 ...
 [0.3372549  0.37254902 0.41176471 ... 0.53333333 0.52941176 0.51372549]
 [0.41176471 0.45490196 0.49803922 ... 0.53333333 0.52941176 0.52156863]
 [0.49411765 0.54117647 0.57647059 ... 0.53333333 0.53333333 0.53333333]]","[[0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.2217429663758455,3
d991b7a689,1 84 102 84 203 84 304 84 405 85 506 85 607 85 708 86 809 87 910 88 1011 89 1112 90 1213 92 1314 93 1415 94 1516 96 1617 97 1718 98 1819 99 1920 99 2021 100 2122 100 2223 100 2324 1505 3831 99 3937 94 4041 91 4142 92 4243 92 4344 92 4445 92 4546 93 4647 93 4748 93 4849 93 4950 93 5051 94 5152 94 5253 94 5354 95 5455 95 5556 95 5657 96 5758 96 5859 97 5960 97 6061 97 6162 97 6263 97 6364 97 6465 97 6566 97 6667 96 6770 93 6875 89 6979 85 7084 80 7187 77 7290 73 7392 71 7494 69 7596 67 7698 65 7800 62 7902 60 8004 58 8106 56 8208 55 8310 53 8412 51 8514 49 8616 48 8719 45 8820 44 8922 43 9023 42 9125 41 9227 39 9329 38 9431 36 9532 36 9634 35 9736 33 9838 32 9939 32 10041 31 10143 30,525,"[[0.6        0.59607843 0.58823529 ... 0.7254902  0.74901961 0.76470588]
 [0.58823529 0.58431373 0.57647059 ... 0.68235294 0.71764706 0.74117647]
 [0.57647059 0.57647059 0.56862745 ... 0.62745098 0.67058824 0.70196078]
 ...
 [0.80784314 0.85098039 0.89019608 ... 0.40392157 0.41176471 0.43137255]
 [0.78431373 0.81960784 0.85490196 ... 0.38823529 0.40784314 0.42745098]
 [0.76078431 0.78039216 0.80392157 ... 0.40784314 0.42745098 0.45098039]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.8009018723654544,9
5f7c5c59f5,,674,"[[0.85490196 0.89803922 0.94509804 ... 0.75686275 0.76862745 0.77647059]
 [0.93333333 0.96862745 1.         ... 0.69411765 0.70588235 0.70980392]
 [0.96470588 0.98431373 1.         ... 0.62352941 0.63137255 0.63137255]
 ...
 [0.67843137 0.65882353 0.64705882 ... 0.65490196 0.66666667 0.6745098 ]
 [0.68627451 0.6745098  0.6745098  ... 0.66666667 0.68235294 0.69019608]
 [0.69411765 0.69019608 0.70196078 ... 0.67843137 0.69411765 0.69803922]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
62e608259a,7272 1 7372 2 7471 4 7571 5 7671 6 7771 7 7870 9 7970 10 8070 11 8170 12 8271 12 8371 13 8472 13 8572 14 8673 14 8774 14 8874 15 8975 14 9076 12 9177 11 9277 10 9378 9 9478 8 9579 7 9679 7 9779 6 9880 5 9980 4 10081 3 10182 2,109,"[[0.42745098 0.41960784 0.42352941 ... 0.50588235 0.50980392 0.50588235]
 [0.44313725 0.45098039 0.45882353 ... 0.49803922 0.4745098  0.4745098 ]
 [0.50588235 0.51372549 0.52156863 ... 0.4745098  0.46666667 0.4745098 ]
 ...
 [0.4745098  0.48235294 0.48627451 ... 0.50196078 0.50196078 0.49803922]
 [0.50588235 0.52941176 0.52941176 ... 0.50196078 0.50196078 0.50196078]
 [0.50196078 0.5372549  0.54509804 ... 0.49411765 0.49019608 0.49019608]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.025487697284579943,1
10e1c8e23a,,142,"[[0.40392157 0.39215686 0.36862745 ... 0.44705882 0.43921569 0.44313725]
 [0.36078431 0.34901961 0.38823529 ... 0.39607843 0.38823529 0.39607843]
 [0.38039216 0.40392157 0.50980392 ... 0.40392157 0.4        0.40784314]
 ...
 [0.38823529 0.35294118 0.34509804 ... 0.44313725 0.43529412 0.41568627]
 [0.36862745 0.35686275 0.34117647 ... 0.53333333 0.50196078 0.49411765]
 [0.37254902 0.40784314 0.39215686 ... 0.55294118 0.50980392 0.5254902 ]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
8e2e3afdb5,5 97 106 97 206 98 307 98 407 99 507 656 1166 97 1268 95 1370 93 1471 92 1573 90 1675 88 1777 86 1879 84 1981 82 2083 80 2184 79 2286 77 2388 76 2490 74 2592 72 2694 71 2796 69 2899 66 3002 64 3108 58 3215 18 3234 33 3318 16 3337 31 3422 13 3441 27 3526 10 3544 25 3630 7 3647 23 3733 5 3751 20 3837 2 3854 18 3957 17 4060 15 4163 14 4266 13 4369 11 4472 10 4574 9 4677 8 4779 7 4881 6 4983 6 5085 5 5187 4 5289 3 5390 4,572,"[[0.30196078 0.30196078 0.30196078 ... 0.47058824 0.47058824 0.46666667]
 [0.29803922 0.29803922 0.29803922 ... 0.4627451  0.4627451  0.45490196]
 [0.33333333 0.34117647 0.34901961 ... 0.45098039 0.44313725 0.44313725]
 ...
 [0.50196078 0.49411765 0.49019608 ... 0.50980392 0.50196078 0.49019608]
 [0.50588235 0.49803922 0.49411765 ... 0.48627451 0.48235294 0.4745098 ]
 [0.51372549 0.50196078 0.49803922 ... 0.4745098  0.4745098  0.4745098 ]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.30565630820507794,4
6c557220d3,,494,"[[0.61176471 0.61176471 0.60392157 ... 0.31764706 0.29411765 0.29803922]
 [0.40784314 0.39607843 0.38823529 ... 0.32941176 0.3254902  0.34901961]
 [0.25098039 0.22745098 0.21176471 ... 0.38823529 0.41176471 0.45490196]
 ...
 [0.38039216 0.38039216 0.39607843 ... 0.45098039 0.41176471 0.39215686]
 [0.43529412 0.41960784 0.42352941 ... 0.37647059 0.35686275 0.34901961]
 [0.51372549 0.49019608 0.4745098  ... 0.33333333 0.33333333 0.34509804]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
1af9e4bbd8,68 34 166 37 264 40 363 42 462 44 561 46 661 47 762 47 862 48 964 47 1066 46 1168 45 1270 44 1372 43 1474 42 1575 42 1676 42 1777 42 1877 43 1976 45 2074 48 2173 50 2272 52 2372 53 2472 54 2573 54 2675 53 2777 52 2879 51 2980 51 3081 51 3182 51 3284 50 3385 50 3486 50 3587 50 3688 50 3788 51 3888 52 3989 52 4090 52 4192 51 4293 51 4394 51 4496 50 4597 50 4698 50 4799 50 4900 50 5001 50 5101 51 5202 51 5302 52 5403 52 5503 53 5604 53 5704 54 5805 54 5905 55 6006 55 6107 55 6208 55 6309 55 6410 55 6510 56 6611 56 6712 56 6814 55 6916 54 7019 52 7121 51 7225 48 7329 45 7438 36 7549 21 7662 4,415,"[[0.35686275 0.36862745 0.34901961 ... 0.41960784 0.39607843 0.34901961]
 [0.31764706 0.38823529 0.37647059 ... 0.36862745 0.41176471 0.40392157]
 [0.24705882 0.34509804 0.38823529 ... 0.25490196 0.30588235 0.3372549 ]
 ...
 [0.31372549 0.3254902  0.3372549  ... 0.31372549 0.40784314 0.44313725]
 [0.31372549 0.3254902  0.3372549  ... 0.30588235 0.38823529 0.4627451 ]
 [0.31372549 0.3254902  0.3372549  ... 0.3254902  0.33333333 0.38823529]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.3607489461817469,4
5489419bef,1718 2 1819 5 1920 8 2021 11 2122 13 2223 16 2324 19 2425 22 2526 25 2627 28 2728 30 2829 33 2930 36 3031 39 3132 42 3233 45 3334 48 3435 50 3536 53 3637 56 3738 59 3839 62 3940 65 4041 68 4142 71 4243 74 4344 78 4445 81 4546 84 4647 87 4748 90 4849 93 4950 96 5051 100 5152 4242 9396 99 9498 98 9601 96 9704 94 9807 92 9909 91 10012 89 10115 87,806,"[[0.50980392 0.49019608 0.45490196 ... 0.22745098 0.21176471 0.2       ]
 [0.50980392 0.49803922 0.4745098  ... 0.21568627 0.2        0.18823529]
 [0.50588235 0.49803922 0.48235294 ... 0.20392157 0.18823529 0.18039216]
 ...
 [0.3372549  0.23529412 0.14117647 ... 0.42745098 0.45490196 0.48235294]
 [0.42745098 0.3254902  0.21960784 ... 0.43137255 0.45490196 0.48235294]
 [0.50588235 0.41176471 0.30980392 ... 0.43921569 0.45882353 0.48235294]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.6545436721890011,7
60d3607be2,1 7777 7779 100 7880 100 7982 99 8083 99 8184 99 8286 98 8387 98 8489 97 8590 97 8691 97 8793 96 8894 96 8995 96 9097 95 9198 95 9299 95 9400 95 9501 95 9603 94 9704 94 9805 94 9906 94 10008 93 10109 93,426,"[[0.41176471 0.40784314 0.39607843 ... 0.1254902  0.12156863 0.11764706]
 [0.44313725 0.43921569 0.43137255 ... 0.14117647 0.12156863 0.10588235]
 [0.4745098  0.47058824 0.4627451  ... 0.15294118 0.11764706 0.09019608]
 ...
 [0.44313725 0.43921569 0.43137255 ... 0.46666667 0.4627451  0.4627451 ]
 [0.45098039 0.44313725 0.43921569 ... 0.46666667 0.46666667 0.4627451 ]
 [0.45882353 0.45098039 0.44313725 ... 0.46666667 0.46666667 0.46666667]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.9887265954318204,10
b3ad13d9e9,80 22 181 22 282 22 383 22 484 22 585 22 686 22 787 22 888 22 992 19 1093 19 1194 19 1295 19 1396 19 1497 19 1598 19 1699 19 1800 19 1901 19 2002 19 2103 19 2204 19 2305 19 2406 19 2507 19 2608 19 2709 19 2810 19 2911 19 3012 19 3113 19 3214 19 3315 19 3416 19 3517 19 3618 19 3719 19 3820 19 3921 19 4025 16 4126 16 4227 16 4328 16 4429 16 4530 16 4631 16 4732 16 4833 16 4934 16 5035 16 5136 16 5237 16 5338 16 5439 16 5543 13 5644 13 5745 13 5846 13 5947 13 6048 13 6146 16 6247 16 6348 16 6449 16 6550 16 6651 16 6752 16 6853 16 6954 16 7055 16 7156 16 7257 16 7355 19 7456 19 7557 19 7658 19 7759 19 7860 19 7961 19 8062 19 8163 19 8264 19 8362 22 8463 22 8564 22 8665 22 8766 22 8867 22 8968 22 9069 22 9170 22 9271 22 9372 22 9473 22 9574 22 9675 22 9776 22 9877 22 9978 22 10079 22 10180 22,131,"[[0.3372549  0.3372549  0.3372549  ... 0.3372549  0.3372549  0.3372549 ]
 [0.3372549  0.3372549  0.3372549  ... 0.3372549  0.3372549  0.3372549 ]
 [0.3372549  0.3372549  0.3372549  ... 0.3372549  0.3372549  0.3372549 ]
 ...
 [0.34901961 0.40392157 0.3372549  ... 0.34509804 0.34117647 0.34901961]
 [0.38431373 0.41960784 0.32941176 ... 0.35686275 0.34901961 0.35686275]
 [0.34509804 0.41960784 0.35686275 ... 0.34901961 0.34117647 0.34117647]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.18488383491814528,2
b552fb0d9d,,199,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
ede36de5cc,,483,"[[0.58039216 0.61176471 0.62352941 ... 0.30980392 0.34901961 0.38039216]
 [0.69019608 0.70196078 0.69803922 ... 0.26666667 0.30196078 0.34117647]
 [0.73333333 0.74901961 0.76862745 ... 0.2745098  0.29803922 0.32156863]
 ...
 [0.51764706 0.54901961 0.57647059 ... 0.39607843 0.42352941 0.4745098 ]
 [0.50588235 0.54117647 0.56470588 ... 0.36862745 0.35686275 0.39215686]
 [0.47843137 0.52156863 0.54901961 ... 0.33333333 0.31372549 0.34901961]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
5948185d4d,,515,"[[0.57647059 0.6        0.62745098 ... 0.59215686 0.60392157 0.58431373]
 [0.59607843 0.61568627 0.63921569 ... 0.63137255 0.64705882 0.62352941]
 [0.62352941 0.63921569 0.66666667 ... 0.63921569 0.65490196 0.63921569]
 ...
 [0.34901961 0.41176471 0.48235294 ... 0.23137255 0.36862745 0.50980392]
 [0.31764706 0.38823529 0.45882353 ... 0.30196078 0.42352941 0.54117647]
 [0.30588235 0.36470588 0.43137255 ... 0.38823529 0.49019608 0.57647059]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
4e86258646,1917 3 2016 5 2115 7 2214 9 2313 11 2412 13 2511 15 2611 16 2710 18 2809 20 2909 21 3008 23 3107 25 3207 26 3306 27 3406 28 3505 29 3605 30 3705 31 3805 31 3904 33 4004 34 4104 35 4203 36 4303 37 4403 38 4503 39 4603 40 4704 40 4804 42 4905 42 5005 43 5106 44 5206 45 5306 46 5406 48 5506 49 5606 51 5706 52 5805 54 5905 55 5975 9 6004 57 6071 16 6103 59 6167 23 6203 60 6264 29 6302 93 6402 96 6502 2891 9394 100 9495 99 9596 98 9697 97 9798 96 9899 95 10000 94 10101 93,333,"[[0.38039216 0.36078431 0.38823529 ... 0.41176471 0.39215686 0.37254902]
 [0.38039216 0.38039216 0.41176471 ... 0.40392157 0.38039216 0.37254902]
 [0.38039216 0.41176471 0.43529412 ... 0.39607843 0.38039216 0.37647059]
 ...
 [0.36862745 0.36862745 0.36470588 ... 0.4745098  0.45882353 0.44313725]
 [0.36078431 0.35686275 0.34901961 ... 0.50196078 0.48627451 0.47058824]
 [0.34509804 0.34117647 0.31764706 ... 0.51372549 0.50588235 0.48627451]]","[[0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.5289677482599745,6
c68ee0308f,,728,"[[0.47058824 0.54117647 0.61568627 ... 0.39607843 0.35686275 0.31372549]
 [0.48627451 0.55686275 0.63137255 ... 0.44313725 0.40784314 0.36470588]
 [0.50196078 0.56470588 0.62745098 ... 0.50588235 0.4745098  0.43529412]
 ...
 [0.49019608 0.50980392 0.52156863 ... 0.11764706 0.14901961 0.19607843]
 [0.45490196 0.4745098  0.48235294 ... 0.05882353 0.08235294 0.1254902 ]
 [0.41176471 0.42745098 0.43921569 ... 0.01176471 0.03137255 0.07058824]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
999ae650f6,66 36 168 35 269 35 371 34 472 34 574 33 675 33 776 33 878 32 979 32 1081 31 1182 31 1284 30 1385 30 1486 30 1587 30 1689 29 1790 29 1891 29 1992 29 2093 29 2194 29 2295 29 2396 29 2497 29 2598 29 2699 29 2800 29 2901 29 3002 29 3103 29 3204 29 3304 30 3405 30 3506 30 3606 31 3707 31 3808 31 3908 32 4009 32 4110 32 4210 33 4311 33 4412 33 4513 33 4613 34 4714 34 4815 34 4915 35 5015 36 5116 36 5216 37 5316 38 5416 39 5516 40 5616 41 5716 42 5815 44 5915 45 6015 45 6115 45 6214 45 6314 44 6414 44 6513 44 6613 44 6713 43 6813 42 6913 42 7013 41 7113 40 7213 40 7313 39 7413 39 7513 38 7613 38 7713 37 7813 36 7914 35 8014 34 8114 33 8214 32 8315 30 8415 29 8515 28 8615 27 8715 25 8816 23 8915 22 9015 21 9115 19 9215 17 9315 15 9414 14 9514 11 9614 9 9713 8 9812 6 9912 4 10011 2,672,"[[0.24313725 0.23529412 0.23529412 ... 0.39607843 0.36862745 0.34901961]
 [0.18431373 0.18823529 0.19607843 ... 0.38039216 0.36078431 0.34901961]
 [0.14901961 0.16470588 0.18039216 ... 0.36078431 0.34901961 0.34901961]
 ...
 [0.4        0.40392157 0.40784314 ... 0.28627451 0.2745098  0.26666667]
 [0.39607843 0.40392157 0.40784314 ... 0.27058824 0.25490196 0.25098039]
 [0.39607843 0.4        0.40784314 ... 0.25490196 0.24705882 0.25098039]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.3096755220076463,4
54dd4658d1,,803,"[[0.39607843 0.36470588 0.34509804 ... 0.35686275 0.36470588 0.36470588]
 [0.38823529 0.3372549  0.28627451 ... 0.4627451  0.4627451  0.45882353]
 [0.42352941 0.34901961 0.28627451 ... 0.57647059 0.59215686 0.59215686]
 ...
 [0.50196078 0.4627451  0.46666667 ... 0.58823529 0.48235294 0.40392157]
 [0.40392157 0.37254902 0.38431373 ... 0.5254902  0.43921569 0.37647059]
 [0.32941176 0.30196078 0.30588235 ... 0.46666667 0.41960784 0.38823529]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
de08c5a3b7,2 100 104 99 205 99 307 98 408 98 509 98 610 98 711 98 812 98 913 98 1014 98 1115 98 1215 99 1316 99 1417 99 1518 99 1620 98 1721 98 1823 97 1925 96 2027 95 2130 93 2231 93 2333 92 2434 92 2536 91 2637 91 2738 91 2839 91 2941 90 3042 90 3144 89 3245 89 3346 89 3448 88 3550 87 3651 87 3752 87 3854 86 3955 86 4056 86 4158 85 4259 85 4360 85 4461 85 4562 85 4663 85 4764 85 4865 85 4966 85 5067 85 5168 85 5268 86 5369 86 5470 86 5570 87 5670 88 5771 88 5871 89 5971 90 6072 90 6172 91 6273 91 6374 91 6474 92 6575 92 6676 92 6777 92 6879 91 6980 91 7081 91 7182 91 7284 90 7385 90 7487 89 7588 89 7690 88 7791 88 7893 87 7995 86 8097 85 8199 84 8301 83 8403 82 8506 80 8608 79 8710 78 8812 77 8914 76 9016 75 9118 74 9220 73 9321 73 9423 72 9525 71 9626 71 9727 71 9829 70 9930 70 10031 70 10132 70,335,"[[0.48235294 0.45490196 0.42745098 ... 0.49411765 0.4627451  0.43921569]
 [0.41176471 0.39607843 0.39215686 ... 0.48627451 0.44313725 0.41960784]
 [0.34901961 0.34901961 0.36470588 ... 0.4745098  0.44313725 0.42745098]
 ...
 [0.44313725 0.44313725 0.43921569 ... 0.2745098  0.2627451  0.25490196]
 [0.44313725 0.44313725 0.43921569 ... 0.25098039 0.24313725 0.23529412]
 [0.43921569 0.43921569 0.43529412 ... 0.24313725 0.23529412 0.23529412]]","[[0. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.8694245662189981,9
